index,ID,UMAP1,UMAP2,Cluster,centroid_x,centroid_y
9883,A_PuertoRico_8_1934_PB1_213_1954,8.27475,0.42359295,2,8.774298503727458,0.6506414382925336
9884,A_PuertoRico_8_1934_PB1_213_1958,9.648701,1.8432894,2,8.774298503727458,0.6506414382925336
9885,A_PuertoRico_8_1934_PB1_213_1966,8.2340975,0.28317857,2,8.774298503727458,0.6506414382925336
9886,A_PuertoRico_8_1934_PB1_213_1971,9.129914,1.723216,2,8.774298503727458,0.6506414382925336
9887,A_PuertoRico_8_1934_PB1_213_1982,8.360941,0.74380946,2,8.774298503727458,0.6506414382925336
9888,A_PuertoRico_8_1934_PB1_213_1988,9.2395525,1.9753021,2,8.774298503727458,0.6506414382925336
9889,A_PuertoRico_8_1934_PB1_213_1995,9.682797,1.8553828,2,8.774298503727458,0.6506414382925336
9890,A_PuertoRico_8_1934_PB1_213_2008,8.454918,0.8767392,2,8.774298503727458,0.6506414382925336
9891,A_PuertoRico_8_1934_PB1_213_2011,8.491706,0.81870604,2,8.774298503727458,0.6506414382925336
9892,A_PuertoRico_8_1934_PB1_213_2030,8.310099,0.7445205,2,8.774298503727458,0.6506414382925336
9893,A_PuertoRico_8_1934_PB1_213_2036,8.1099205,0.56119514,2,8.774298503727458,0.6506414382925336
9894,A_PuertoRico_8_1934_PB1_213_2037,9.035326,1.7402252,2,8.774298503727458,0.6506414382925336
9895,A_PuertoRico_8_1934_PB1_213_2045,8.477645,0.8533761,2,8.774298503727458,0.6506414382925336
9896,A_PuertoRico_8_1934_PB1_213_2056,8.326719,0.72229403,2,8.774298503727458,0.6506414382925336
9897,A_PuertoRico_8_1934_PB1_213_2057,7.7020736,0.7039198,2,8.774298503727458,0.6506414382925336
9898,A_PuertoRico_8_1934_PB1_213_2061,8.53687,0.8159183,2,8.774298503727458,0.6506414382925336
9899,A_PuertoRico_8_1934_PB1_213_2063,8.225479,0.82052165,2,8.774298503727458,0.6506414382925336
9900,A_PuertoRico_8_1934_PB1_213_2085,8.319501,0.7359026,2,8.774298503727458,0.6506414382925336
9901,A_PuertoRico_8_1934_PB1_213_2087,8.946477,1.6163332,2,8.774298503727458,0.6506414382925336
9902,A_PuertoRico_8_1934_PB1_213_2094,8.352629,0.5577732,2,8.774298503727458,0.6506414382925336
9903,A_PuertoRico_8_1934_PB1_213_2105,8.147742,0.41960886,2,8.774298503727458,0.6506414382925336
9904,A_PuertoRico_8_1934_PB1_213_2110,7.6566653,0.12493084,2,8.774298503727458,0.6506414382925336
9905,A_PuertoRico_8_1934_PB1_213_2119,8.617708,1.6900756,2,8.774298503727458,0.6506414382925336
9906,A_PuertoRico_8_1934_PB1_213_2128,5.095684,0.93566924,-1,,
9907,A_PuertoRico_8_1934_PB1_213_2129,8.09904,-1.2615213,2,8.774298503727458,0.6506414382925336
9908,A_PuertoRico_8_1934_PB1_213_2132,8.071566,0.24410763,2,8.774298503727458,0.6506414382925336
9909,A_PuertoRico_8_1934_PB1_213_2137,8.570653,1.0308658,2,8.774298503727458,0.6506414382925336
9910,A_PuertoRico_8_1934_PB1_213_2141,8.266711,0.17881744,2,8.774298503727458,0.6506414382925336
9911,A_PuertoRico_8_1934_PB1_213_2143,8.933544,1.2759159,2,8.774298503727458,0.6506414382925336
9912,A_PuertoRico_8_1934_PB1_213_2149,8.084564,-0.21020992,2,8.774298503727458,0.6506414382925336
9913,A_PuertoRico_8_1934_PB1_213_2158,9.107239,2.0065112,2,8.774298503727458,0.6506414382925336
9914,A_PuertoRico_8_1934_PB1_213_2165,9.792172,2.1070268,2,8.774298503727458,0.6506414382925336
9915,A_PuertoRico_8_1934_PB1_213_2177,9.702743,2.252343,2,8.774298503727458,0.6506414382925336
9916,A_PuertoRico_8_1934_PB1_213_2186,8.365849,0.30717048,2,8.774298503727458,0.6506414382925336
9917,A_PuertoRico_8_1934_PB1_213_2211,8.613486,1.1208017,2,8.774298503727458,0.6506414382925336
9918,A_PuertoRico_8_1934_PB1_213_2230,8.5919895,0.99667275,2,8.774298503727458,0.6506414382925336
9919,A_PuertoRico_8_1934_PB1_213_254,8.5779505,1.0036888,2,8.774298503727458,0.6506414382925336
9920,A_PuertoRico_8_1934_PB1_213_270,9.408924,1.5245584,2,8.774298503727458,0.6506414382925336
9921,A_PuertoRico_8_1934_PB1_213_276,8.244724,0.6912999,2,8.774298503727458,0.6506414382925336
9922,A_PuertoRico_8_1934_PB1_213_280,8.222403,0.13739398,2,8.774298503727458,0.6506414382925336
9923,A_PuertoRico_8_1934_PB1_213_289,7.8715806,0.341237,2,8.774298503727458,0.6506414382925336
9924,A_PuertoRico_8_1934_PB1_213_298,8.184237,0.57355255,2,8.774298503727458,0.6506414382925336
9925,A_PuertoRico_8_1934_PB1_213_329,9.434719,2.1371741,2,8.774298503727458,0.6506414382925336
9926,A_PuertoRico_8_1934_PB1_213_608,9.419927,1.6894755,2,8.774298503727458,0.6506414382925336
9927,A_PuertoRico_8_1934_PB1_2140_2165,9.905797,2.1528049,2,8.774298503727458,0.6506414382925336
9928,A_PuertoRico_8_1934_PB1_2140_2177,9.813459,2.3270168,2,8.774298503727458,0.6506414382925336
9929,A_PuertoRico_8_1934_PB1_2141_2163,2.1076045,2.7226727,6,1.1775847922763596,3.211334505310454
9930,A_PuertoRico_8_1934_PB1_2142_2165,9.801764,2.2554412,2,8.774298503727458,0.6506414382925336
9931,A_PuertoRico_8_1934_PB1_2143_2165,9.935123,2.2209866,2,8.774298503727458,0.6506414382925336
9932,A_PuertoRico_8_1934_PB1_2145_2177,9.830726,2.2809446,2,8.774298503727458,0.6506414382925336
9933,A_PuertoRico_8_1934_PB1_2145_2199,9.552845,1.3949313,2,8.774298503727458,0.6506414382925336
9934,A_PuertoRico_8_1934_PB1_2145_2230,9.259548,0.9994965,2,8.774298503727458,0.6506414382925336
9935,A_PuertoRico_8_1934_PB1_2145_2241,8.2071495,0.3668425,2,8.774298503727458,0.6506414382925336
9936,A_PuertoRico_8_1934_PB1_2147_2169,2.5835524,0.5209054,3,3.2712777104062303,0.9207669336729571
9937,A_PuertoRico_8_1934_PB1_2148_2177,9.808428,2.2561886,2,8.774298503727458,0.6506414382925336
9938,A_PuertoRico_8_1934_PB1_2148_2193,7.5535545,1.3214723,2,8.774298503727458,0.6506414382925336
9939,A_PuertoRico_8_1934_PB1_2148_2203,8.940139,-0.2084171,2,8.774298503727458,0.6506414382925336
9940,A_PuertoRico_8_1934_PB1_2148_2246,9.055957,-0.39064416,2,8.774298503727458,0.6506414382925336
9941,A_PuertoRico_8_1934_PB1_2149_2173,2.4580956,1.5630304,3,3.2712777104062303,0.9207669336729571
9942,A_PuertoRico_8_1934_PB1_214_1970,4.263167,0.22184221,3,3.2712777104062303,0.9207669336729571
9943,A_PuertoRico_8_1934_PB1_214_2010,4.270613,0.47851345,3,3.2712777104062303,0.9207669336729571
9944,A_PuertoRico_8_1934_PB1_214_2015,4.300675,0.35263592,3,3.2712777104062303,0.9207669336729571
9945,A_PuertoRico_8_1934_PB1_214_2017,4.0503845,0.21488102,3,3.2712777104062303,0.9207669336729571
9946,A_PuertoRico_8_1934_PB1_214_2044,4.2434897,0.5247419,3,3.2712777104062303,0.9207669336729571
9947,A_PuertoRico_8_1934_PB1_214_2047,4.0036883,0.31414354,3,3.2712777104062303,0.9207669336729571
9948,A_PuertoRico_8_1934_PB1_214_2055,4.316261,0.21699935,3,3.2712777104062303,0.9207669336729571
9949,A_PuertoRico_8_1934_PB1_214_2072,4.0019655,0.12546225,3,3.2712777104062303,0.9207669336729571
9950,A_PuertoRico_8_1934_PB1_214_2084,4.213803,0.41909945,3,3.2712777104062303,0.9207669336729571
9951,A_PuertoRico_8_1934_PB1_214_2140,4.295799,0.33433935,3,3.2712777104062303,0.9207669336729571
9952,A_PuertoRico_8_1934_PB1_214_2204,3.9075515,0.001039238,3,3.2712777104062303,0.9207669336729571
9953,A_PuertoRico_8_1934_PB1_214_340,4.0930247,0.27810028,3,3.2712777104062303,0.9207669336729571
9954,A_PuertoRico_8_1934_PB1_2152_2191,3.3308423,0.44209132,3,3.2712777104062303,0.9207669336729571
9955,A_PuertoRico_8_1934_PB1_2153_2180,1.886543,2.3302402,-1,,
9956,A_PuertoRico_8_1934_PB1_2156_2178,2.547339,0.9371791,3,3.2712777104062303,0.9207669336729571
9957,A_PuertoRico_8_1934_PB1_2156_2183,2.595593,1.4253632,3,3.2712777104062303,0.9207669336729571
9958,A_PuertoRico_8_1934_PB1_2156_2264,2.4418,0.8737474,3,3.2712777104062303,0.9207669336729571
9959,A_PuertoRico_8_1934_PB1_2157_2185,8.247561,0.6734249,2,8.774298503727458,0.6506414382925336
9960,A_PuertoRico_8_1934_PB1_2157_2186,8.306688,0.28673813,2,8.774298503727458,0.6506414382925336
9961,A_PuertoRico_8_1934_PB1_2157_2194,8.2880945,0.30127874,2,8.774298503727458,0.6506414382925336
9962,A_PuertoRico_8_1934_PB1_2157_2203,8.98012,-0.39657456,2,8.774298503727458,0.6506414382925336
9963,A_PuertoRico_8_1934_PB1_2157_2230,8.862353,0.3049873,2,8.774298503727458,0.6506414382925336
9964,A_PuertoRico_8_1934_PB1_2157_2232,7.9730916,1.7064639,2,8.774298503727458,0.6506414382925336
9965,A_PuertoRico_8_1934_PB1_2157_2246,9.098197,-0.430589,2,8.774298503727458,0.6506414382925336
9966,A_PuertoRico_8_1934_PB1_215_2015,4.4498014,0.8803121,3,3.2712777104062303,0.9207669336729571
9967,A_PuertoRico_8_1934_PB1_215_2026,4.058463,1.1571956,3,3.2712777104062303,0.9207669336729571
9968,A_PuertoRico_8_1934_PB1_215_2043,4.1070294,0.96033067,3,3.2712777104062303,0.9207669336729571
9969,A_PuertoRico_8_1934_PB1_215_2053,4.1715255,1.4130889,3,3.2712777104062303,0.9207669336729571
9970,A_PuertoRico_8_1934_PB1_215_2055,4.4395638,0.99216586,3,3.2712777104062303,0.9207669336729571
9971,A_PuertoRico_8_1934_PB1_215_2070,4.3815727,1.3906974,3,3.2712777104062303,0.9207669336729571
9972,A_PuertoRico_8_1934_PB1_215_2075,1.438947,3.2590797,6,1.1775847922763596,3.211334505310454
9973,A_PuertoRico_8_1934_PB1_215_2090,4.3269105,1.371917,3,3.2712777104062303,0.9207669336729571
9974,A_PuertoRico_8_1934_PB1_215_2093,4.7002935,1.1026564,3,3.2712777104062303,0.9207669336729571
9975,A_PuertoRico_8_1934_PB1_215_2109,4.6468735,1.4034168,3,3.2712777104062303,0.9207669336729571
9976,A_PuertoRico_8_1934_PB1_215_2128,4.8138146,1.0111536,3,3.2712777104062303,0.9207669336729571
9977,A_PuertoRico_8_1934_PB1_215_2155,1.6552283,2.8922281,-1,,
9978,A_PuertoRico_8_1934_PB1_2160_2256,2.6577308,0.55028945,3,3.2712777104062303,0.9207669336729571
9979,A_PuertoRico_8_1934_PB1_2161_2183,9.154313,0.02464134,2,8.774298503727458,0.6506414382925336
9980,A_PuertoRico_8_1934_PB1_2161_2230,9.33546,0.67207986,2,8.774298503727458,0.6506414382925336
9981,A_PuertoRico_8_1934_PB1_2161_2231,8.869036,0.9507088,2,8.774298503727458,0.6506414382925336
9982,A_PuertoRico_8_1934_PB1_2161_2246,9.115051,-0.37850353,2,8.774298503727458,0.6506414382925336
9983,A_PuertoRico_8_1934_PB1_2162_2187,2.162253,2.735585,6,1.1775847922763596,3.211334505310454
9984,A_PuertoRico_8_1934_PB1_2163_2200,2.1726432,0.7625841,3,3.2712777104062303,0.9207669336729571
9985,A_PuertoRico_8_1934_PB1_2163_2209,2.9394832,0.5463672,3,3.2712777104062303,0.9207669336729571
9986,A_PuertoRico_8_1934_PB1_2164_2186,8.758402,-0.2362123,2,8.774298503727458,0.6506414382925336
9987,A_PuertoRico_8_1934_PB1_2164_2188,8.732673,-0.20066603,2,8.774298503727458,0.6506414382925336
9988,A_PuertoRico_8_1934_PB1_2164_2194,8.473418,-0.08591417,2,8.774298503727458,0.6506414382925336
9989,A_PuertoRico_8_1934_PB1_2164_2200,8.564112,-0.25599933,2,8.774298503727458,0.6506414382925336
9990,A_PuertoRico_8_1934_PB1_2164_2203,8.996328,-0.3580956,2,8.774298503727458,0.6506414382925336
9991,A_PuertoRico_8_1934_PB1_2164_2217,8.682784,-0.19544047,2,8.774298503727458,0.6506414382925336
9992,A_PuertoRico_8_1934_PB1_2164_2230,9.115803,0.2568241,2,8.774298503727458,0.6506414382925336
9993,A_PuertoRico_8_1934_PB1_2164_2246,9.012114,-0.4691825,2,8.774298503727458,0.6506414382925336
9994,A_PuertoRico_8_1934_PB1_2164_2258,9.883763,0.76950574,2,8.774298503727458,0.6506414382925336
9995,A_PuertoRico_8_1934_PB1_2165_2196,3.6424022,1.358846,3,3.2712777104062303,0.9207669336729571
9996,A_PuertoRico_8_1934_PB1_2165_2229,3.8587203,1.5507596,3,3.2712777104062303,0.9207669336729571
9997,A_PuertoRico_8_1934_PB1_2166_2210,1.2144176,3.6060019,6,1.1775847922763596,3.211334505310454
9998,A_PuertoRico_8_1934_PB1_2167_2223,1.5171889,3.596199,6,1.1775847922763596,3.211334505310454
9999,A_PuertoRico_8_1934_PB1_216_1997,1.2069896,3.3128083,6,1.1775847922763596,3.211334505310454
10000,A_PuertoRico_8_1934_PB1_216_2023,1.3419043,3.1786976,6,1.1775847922763596,3.211334505310454
10001,A_PuertoRico_8_1934_PB1_216_2034,2.2203295,2.8417594,6,1.1775847922763596,3.211334505310454
10002,A_PuertoRico_8_1934_PB1_216_2050,1.3710573,3.1624742,6,1.1775847922763596,3.211334505310454
10003,A_PuertoRico_8_1934_PB1_216_2089,1.3540188,3.1296136,6,1.1775847922763596,3.211334505310454
10004,A_PuertoRico_8_1934_PB1_216_2113,2.2803893,0.7590441,3,3.2712777104062303,0.9207669336729571
10005,A_PuertoRico_8_1934_PB1_216_2114,1.5675285,3.0961952,6,1.1775847922763596,3.211334505310454
10006,A_PuertoRico_8_1934_PB1_2171_2303,9.363363,4.3716016,1,9.178804194226759,4.919820999855275
10007,A_PuertoRico_8_1934_PB1_2175_2221,1.9327093,1.258018,3,3.2712777104062303,0.9207669336729571
10008,A_PuertoRico_8_1934_PB1_2175_2310,2.1099494,1.1417512,3,3.2712777104062303,0.9207669336729571
10009,A_PuertoRico_8_1934_PB1_2176_2203,9.147795,-0.5765438,2,8.774298503727458,0.6506414382925336
10010,A_PuertoRico_8_1934_PB1_2176_2230,9.41273,0.13433379,2,8.774298503727458,0.6506414382925336
10011,A_PuertoRico_8_1934_PB1_2176_2234,9.546854,0.28258213,2,8.774298503727458,0.6506414382925336
10012,A_PuertoRico_8_1934_PB1_2176_2238,9.6328945,0.41340294,2,8.774298503727458,0.6506414382925336
10013,A_PuertoRico_8_1934_PB1_2176_2241,9.358047,0.22002064,2,8.774298503727458,0.6506414382925336
10014,A_PuertoRico_8_1934_PB1_2176_2246,9.143406,-0.5740615,2,8.774298503727458,0.6506414382925336
10015,A_PuertoRico_8_1934_PB1_2176_2258,9.783455,0.6923017,2,8.774298503727458,0.6506414382925336
10016,A_PuertoRico_8_1934_PB1_2178_2210,1.241197,3.576615,6,1.1775847922763596,3.211334505310454
10017,A_PuertoRico_8_1934_PB1_2178_2223,1.3781508,3.5231757,6,1.1775847922763596,3.211334505310454
10018,A_PuertoRico_8_1934_PB1_2178_2229,3.8837717,1.7309651,3,3.2712777104062303,0.9207669336729571
10019,A_PuertoRico_8_1934_PB1_2179_2223,1.6676637,3.6621597,-1,,
10020,A_PuertoRico_8_1934_PB1_217_2088,2.3684628,0.2121139,3,3.2712777104062303,0.9207669336729571
10021,A_PuertoRico_8_1934_PB1_217_2102,2.4162188,0.12894197,3,3.2712777104062303,0.9207669336729571
10022,A_PuertoRico_8_1934_PB1_217_2200,2.4088323,0.27144754,3,3.2712777104062303,0.9207669336729571
10023,A_PuertoRico_8_1934_PB1_217_256,2.382921,0.16814092,3,3.2712777104062303,0.9207669336729571
10024,A_PuertoRico_8_1934_PB1_218_1701,9.779854,-0.27657995,2,8.774298503727458,0.6506414382925336
10025,A_PuertoRico_8_1934_PB1_218_1958,9.660338,1.7366545,2,8.774298503727458,0.6506414382925336
10026,A_PuertoRico_8_1934_PB1_218_1969,8.508494,-0.32057142,2,8.774298503727458,0.6506414382925336
10027,A_PuertoRico_8_1934_PB1_218_1971,9.323084,1.7184422,2,8.774298503727458,0.6506414382925336
10028,A_PuertoRico_8_1934_PB1_218_1988,9.374093,1.8691406,2,8.774298503727458,0.6506414382925336
10029,A_PuertoRico_8_1934_PB1_218_1995,9.756565,1.9083478,2,8.774298503727458,0.6506414382925336
10030,A_PuertoRico_8_1934_PB1_218_2014,9.1669,-0.030599192,2,8.774298503727458,0.6506414382925336
10031,A_PuertoRico_8_1934_PB1_218_2016,9.646995,-0.014456773,2,8.774298503727458,0.6506414382925336
10032,A_PuertoRico_8_1934_PB1_218_2037,9.092714,1.8562983,2,8.774298503727458,0.6506414382925336
10033,A_PuertoRico_8_1934_PB1_218_2054,9.146365,-0.1612918,2,8.774298503727458,0.6506414382925336
10034,A_PuertoRico_8_1934_PB1_218_2071,7.652053,-0.15364994,2,8.774298503727458,0.6506414382925336
10035,A_PuertoRico_8_1934_PB1_218_2091,9.429888,-0.024642946,2,8.774298503727458,0.6506414382925336
10036,A_PuertoRico_8_1934_PB1_218_2092,4.0325127,-0.11843193,3,3.2712777104062303,0.9207669336729571
10037,A_PuertoRico_8_1934_PB1_218_2110,7.474726,-0.037134636,2,8.774298503727458,0.6506414382925336
10038,A_PuertoRico_8_1934_PB1_218_2129,8.094028,-1.2843508,2,8.774298503727458,0.6506414382925336
10039,A_PuertoRico_8_1934_PB1_218_2132,8.0260725,-0.20030041,2,8.774298503727458,0.6506414382925336
10040,A_PuertoRico_8_1934_PB1_218_2139,9.690467,-0.07844474,2,8.774298503727458,0.6506414382925336
10041,A_PuertoRico_8_1934_PB1_218_2141,8.504605,-0.30152866,2,8.774298503727458,0.6506414382925336
10042,A_PuertoRico_8_1934_PB1_218_2146,9.1520815,-0.117962345,2,8.774298503727458,0.6506414382925336
10043,A_PuertoRico_8_1934_PB1_218_2149,8.15326,-0.48022756,2,8.774298503727458,0.6506414382925336
10044,A_PuertoRico_8_1934_PB1_218_2158,9.191903,2.0539548,2,8.774298503727458,0.6506414382925336
10045,A_PuertoRico_8_1934_PB1_218_2165,9.886886,2.1280155,2,8.774298503727458,0.6506414382925336
10046,A_PuertoRico_8_1934_PB1_218_2177,9.79027,2.2749593,2,8.774298503727458,0.6506414382925336
10047,A_PuertoRico_8_1934_PB1_218_270,9.366159,1.5902438,2,8.774298503727458,0.6506414382925336
10048,A_PuertoRico_8_1934_PB1_218_280,8.428396,-0.21162781,2,8.774298503727458,0.6506414382925336
10049,A_PuertoRico_8_1934_PB1_218_289,7.555402,-0.033057798,2,8.774298503727458,0.6506414382925336
10050,A_PuertoRico_8_1934_PB1_218_316,9.19421,1.8358824,2,8.774298503727458,0.6506414382925336
10051,A_PuertoRico_8_1934_PB1_2190_2256,2.6225908,0.60691065,3,3.2712777104062303,0.9207669336729571
10052,A_PuertoRico_8_1934_PB1_2191_2229,3.954918,1.5765501,3,3.2712777104062303,0.9207669336729571
10053,A_PuertoRico_8_1934_PB1_2192_2221,1.9495358,1.3999792,3,3.2712777104062303,0.9207669336729571
10054,A_PuertoRico_8_1934_PB1_2192_2232,7.832978,1.6105654,2,8.774298503727458,0.6506414382925336
10055,A_PuertoRico_8_1934_PB1_2194_2259,7.3162913,0.6208171,2,8.774298503727458,0.6506414382925336
10056,A_PuertoRico_8_1934_PB1_2194_2270,8.588439,-0.7885514,2,8.774298503727458,0.6506414382925336
10057,A_PuertoRico_8_1934_PB1_2196_2227,4.003831,2.1048021,3,3.2712777104062303,0.9207669336729571
10058,A_PuertoRico_8_1934_PB1_2196_2229,3.96438,1.7695326,3,3.2712777104062303,0.9207669336729571
10059,A_PuertoRico_8_1934_PB1_2197_2221,1.7907842,1.4842122,3,3.2712777104062303,0.9207669336729571
10060,A_PuertoRico_8_1934_PB1_2197_2222,1.1254585,3.8025227,-1,,
10061,A_PuertoRico_8_1934_PB1_2198_2246,9.210044,-0.6584863,2,8.774298503727458,0.6506414382925336
10062,A_PuertoRico_8_1934_PB1_2199_2229,3.7994475,1.5478142,3,3.2712777104062303,0.9207669336729571
10063,A_PuertoRico_8_1934_PB1_2199_2230,3.8777254,1.6147846,3,3.2712777104062303,0.9207669336729571
10064,A_PuertoRico_8_1934_PB1_2199_2245,3.750072,1.5670817,3,3.2712777104062303,0.9207669336729571
10065,A_PuertoRico_8_1934_PB1_2199_2257,1.6947465,2.9831784,-1,,
10066,A_PuertoRico_8_1934_PB1_219_1950,7.3177495,1.4079783,2,8.774298503727458,0.6506414382925336
10067,A_PuertoRico_8_1934_PB1_219_1983,7.3732924,1.3606178,2,8.774298503727458,0.6506414382925336
10068,A_PuertoRico_8_1934_PB1_219_2037,8.56363,1.8272451,2,8.774298503727458,0.6506414382925336
10069,A_PuertoRico_8_1934_PB1_219_2051,7.5882373,1.0350264,2,8.774298503727458,0.6506414382925336
10070,A_PuertoRico_8_1934_PB1_219_2056,7.619395,0.96073145,2,8.774298503727458,0.6506414382925336
10071,A_PuertoRico_8_1934_PB1_219_2057,7.3068776,1.1862811,2,8.774298503727458,0.6506414382925336
10072,A_PuertoRico_8_1934_PB1_219_2062,7.451536,1.4246343,2,8.774298503727458,0.6506414382925336
10073,A_PuertoRico_8_1934_PB1_219_2077,7.506931,0.5594125,2,8.774298503727458,0.6506414382925336
10074,A_PuertoRico_8_1934_PB1_219_2079,7.626348,1.2967709,2,8.774298503727458,0.6506414382925336
10075,A_PuertoRico_8_1934_PB1_219_2095,7.484687,1.4360199,2,8.774298503727458,0.6506414382925336
10076,A_PuertoRico_8_1934_PB1_219_2106,7.5004315,1.4708403,2,8.774298503727458,0.6506414382925336
10077,A_PuertoRico_8_1934_PB1_219_2110,7.3999815,0.4700363,2,8.774298503727458,0.6506414382925336
10078,A_PuertoRico_8_1934_PB1_219_2118,7.5358706,1.266977,2,8.774298503727458,0.6506414382925336
10079,A_PuertoRico_8_1934_PB1_219_2129,8.067839,-1.1824247,2,8.774298503727458,0.6506414382925336
10080,A_PuertoRico_8_1934_PB1_219_2193,7.542884,1.2998564,2,8.774298503727458,0.6506414382925336
10081,A_PuertoRico_8_1934_PB1_219_2231,7.3240776,1.422747,2,8.774298503727458,0.6506414382925336
10082,A_PuertoRico_8_1934_PB1_219_262,7.483946,1.2713399,2,8.774298503727458,0.6506414382925336
10083,A_PuertoRico_8_1934_PB1_219_289,7.410867,0.41951495,2,8.774298503727458,0.6506414382925336
10084,A_PuertoRico_8_1934_PB1_2200_2222,1.750607,4.3896174,-1,,
10085,A_PuertoRico_8_1934_PB1_2202_2225,7.9418483,2.4687147,-1,,
10086,A_PuertoRico_8_1934_PB1_2202_2230,8.989501,0.7581475,2,8.774298503727458,0.6506414382925336
10087,A_PuertoRico_8_1934_PB1_2202_2235,7.9781375,2.365411,-1,,
10088,A_PuertoRico_8_1934_PB1_2202_2239,7.971169,2.4588735,-1,,
10089,A_PuertoRico_8_1934_PB1_2202_2258,9.828621,0.87675035,2,8.774298503727458,0.6506414382925336
10090,A_PuertoRico_8_1934_PB1_2203_2247,3.6487994,0.083173566,3,3.2712777104062303,0.9207669336729571
10091,A_PuertoRico_8_1934_PB1_2206_2230,9.154543,0.4911771,2,8.774298503727458,0.6506414382925336
10092,A_PuertoRico_8_1934_PB1_2208_2234,9.417845,0.79409564,2,8.774298503727458,0.6506414382925336
10093,A_PuertoRico_8_1934_PB1_220_2093,4.633196,1.0545573,3,3.2712777104062303,0.9207669336729571
10094,A_PuertoRico_8_1934_PB1_220_2194,8.278632,0.061647594,2,8.774298503727458,0.6506414382925336
10095,A_PuertoRico_8_1934_PB1_2210_2241,8.526909,-0.4614777,2,8.774298503727458,0.6506414382925336
10096,A_PuertoRico_8_1934_PB1_2210_2258,9.866939,0.8378166,2,8.774298503727458,0.6506414382925336
10097,A_PuertoRico_8_1934_PB1_2212_2264,2.5470285,0.96969324,3,3.2712777104062303,0.9207669336729571
10098,A_PuertoRico_8_1934_PB1_2216_2250,6.9250646,6.758423,0,7.074709872433075,8.314571351389173
10099,A_PuertoRico_8_1934_PB1_2217_2239,8.604568,-0.15395682,2,8.774298503727458,0.6506414382925336
10100,A_PuertoRico_8_1934_PB1_2217_2246,9.057284,-0.5340908,2,8.774298503727458,0.6506414382925336
10101,A_PuertoRico_8_1934_PB1_221_1886,4.6350145,1.2488338,3,3.2712777104062303,0.9207669336729571
10102,A_PuertoRico_8_1934_PB1_221_2035,4.8167043,1.3772968,3,3.2712777104062303,0.9207669336729571
10103,A_PuertoRico_8_1934_PB1_221_2070,4.5483956,1.5119581,3,3.2712777104062303,0.9207669336729571
10104,A_PuertoRico_8_1934_PB1_221_2080,2.2717683,0.32868364,3,3.2712777104062303,0.9207669336729571
10105,A_PuertoRico_8_1934_PB1_221_2109,4.8494263,1.4755397,3,3.2712777104062303,0.9207669336729571
10106,A_PuertoRico_8_1934_PB1_2220_2245,3.8818312,1.5382928,3,3.2712777104062303,0.9207669336729571
10107,A_PuertoRico_8_1934_PB1_2220_2257,1.5841143,3.013353,6,1.1775847922763596,3.211334505310454
10108,A_PuertoRico_8_1934_PB1_2221_2257,1.4794466,3.1370833,6,1.1775847922763596,3.211334505310454
10109,A_PuertoRico_8_1934_PB1_2223_2246,9.088865,-0.49789584,2,8.774298503727458,0.6506414382925336
10110,A_PuertoRico_8_1934_PB1_2224_2246,9.015934,-0.42655113,2,8.774298503727458,0.6506414382925336
10111,A_PuertoRico_8_1934_PB1_2224_2258,9.810848,0.9827278,2,8.774298503727458,0.6506414382925336
10112,A_PuertoRico_8_1934_PB1_2225_2260,2.468756,2.7039127,-1,,
10113,A_PuertoRico_8_1934_PB1_2226_2256,2.3097777,0.64405036,3,3.2712777104062303,0.9207669336729571
10114,A_PuertoRico_8_1934_PB1_2227_2258,9.869887,0.95789874,2,8.774298503727458,0.6506414382925336
10115,A_PuertoRico_8_1934_PB1_2228_2256,2.476006,0.566887,3,3.2712777104062303,0.9207669336729571
10116,A_PuertoRico_8_1934_PB1_2228_2264,2.4175253,0.8856535,3,3.2712777104062303,0.9207669336729571
10117,A_PuertoRico_8_1934_PB1_2229_2255,9.481256,1.7132953,2,8.774298503727458,0.6506414382925336
10118,A_PuertoRico_8_1934_PB1_2229_2259,7.4854226,0.6154391,2,8.774298503727458,0.6506414382925336
10119,A_PuertoRico_8_1934_PB1_2229_2270,7.6587753,0.51937467,2,8.774298503727458,0.6506414382925336
10120,A_PuertoRico_8_1934_PB1_222_2005,2.334361,0.19400573,3,3.2712777104062303,0.9207669336729571
10121,A_PuertoRico_8_1934_PB1_222_2021,2.3736053,0.20632434,3,3.2712777104062303,0.9207669336729571
10122,A_PuertoRico_8_1934_PB1_222_2049,2.3880022,0.1728898,3,3.2712777104062303,0.9207669336729571
10123,A_PuertoRico_8_1934_PB1_222_2074,2.357511,0.19152175,3,3.2712777104062303,0.9207669336729571
10124,A_PuertoRico_8_1934_PB1_222_2080,2.3953693,0.1698398,3,3.2712777104062303,0.9207669336729571
10125,A_PuertoRico_8_1934_PB1_222_2088,2.3982296,0.2396336,3,3.2712777104062303,0.9207669336729571
10126,A_PuertoRico_8_1934_PB1_222_2102,2.483693,0.07441205,3,3.2712777104062303,0.9207669336729571
10127,A_PuertoRico_8_1934_PB1_222_2103,1.1135412,2.7976644,6,1.1775847922763596,3.211334505310454
10128,A_PuertoRico_8_1934_PB1_222_2113,2.4156501,0.19596455,3,3.2712777104062303,0.9207669336729571
10129,A_PuertoRico_8_1934_PB1_222_2127,3.0814638,-0.024016611,3,3.2712777104062303,0.9207669336729571
