Segment,Start,End,NGS_read_count,ACC_num,Cells,Context,Compartment,Resolution
PB1,580,1831,7,ERR3474720,human,in vivo,extracellular,bulk
PB1,580,1842,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,580,1915,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,580,2044,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,581,1714,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,581,1737,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,581,1750,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,581,1757,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,581,2002,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,581,2064,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,581,2172,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,582,1713,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,582,1831,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,583,1818,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,583,1945,12,ERR3474720,human,in vivo,extracellular,bulk
PB1,585,1750,9,ERR3474720,human,in vivo,extracellular,bulk
PB1,590,2002,9,ERR3474720,human,in vivo,extracellular,bulk
PB1,593,1734,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,593,1738,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,593,1755,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,594,1738,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,594,1758,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,597,1724,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,597,1744,34,ERR3474720,human,in vivo,extracellular,bulk
PB1,597,1746,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,597,1765,13,ERR3474720,human,in vivo,extracellular,bulk
PB1,597,1776,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,598,1724,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,598,1822,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,608,1722,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,609,1722,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,609,1752,12,ERR3474720,human,in vivo,extracellular,bulk
PB1,609,1781,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,609,1918,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,611,1712,13,ERR3474720,human,in vivo,extracellular,bulk
PB1,611,1778,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,613,1569,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,613,1734,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,614,1773,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,614,1781,14,ERR3474720,human,in vivo,extracellular,bulk
PB1,615,1783,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,621,1912,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,623,1700,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,623,1722,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,623,1723,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,623,1757,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,623,1771,11,ERR3474720,human,in vivo,extracellular,bulk
PB1,623,1780,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,623,1781,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,623,1912,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,624,1756,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,624,1777,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,624,1779,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,624,1905,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,624,2048,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,625,1736,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,625,1775,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,626,1755,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,626,1905,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,627,1642,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,627,1750,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,627,1772,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,628,1609,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,628,1613,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,628,1725,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,628,1740,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,632,1737,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,632,1912,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,633,1594,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,633,1609,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,633,1735,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,633,1745,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,633,1747,7,ERR3474720,human,in vivo,extracellular,bulk
PB1,633,1756,17,ERR3474720,human,in vivo,extracellular,bulk
PB1,633,1769,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,633,1903,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,636,1745,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,636,1756,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,638,1734,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,638,1738,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,638,1739,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,638,1740,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,638,1744,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,638,1746,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,638,1755,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,638,1765,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,638,1776,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,639,1723,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,639,1737,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,640,1601,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,640,1713,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,640,1915,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,641,1736,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,641,1933,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,642,1731,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,642,1741,14,ERR3474720,human,in vivo,extracellular,bulk
PB1,643,1753,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,644,1539,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,644,1722,16,ERR3474720,human,in vivo,extracellular,bulk
PB1,644,1727,7,ERR3474720,human,in vivo,extracellular,bulk
PB1,644,1737,62,ERR3474720,human,in vivo,extracellular,bulk
PB1,644,1771,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,644,2107,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,645,1713,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,645,1720,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,645,1733,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,645,1745,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,645,1752,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,645,1756,9,ERR3474720,human,in vivo,extracellular,bulk
PB1,645,1766,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,645,2194,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,646,1617,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,646,1736,9,ERR3474720,human,in vivo,extracellular,bulk
PB1,646,1775,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,647,1733,7,ERR3474720,human,in vivo,extracellular,bulk
PB1,647,1749,8,ERR3474720,human,in vivo,extracellular,bulk
PB1,648,1731,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,648,1732,12,ERR3474720,human,in vivo,extracellular,bulk
PB1,648,1742,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,649,1720,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,649,1722,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,649,1727,10,ERR3474720,human,in vivo,extracellular,bulk
PB1,649,1737,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,650,1735,11,ERR3474720,human,in vivo,extracellular,bulk
PB1,650,1739,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,650,1761,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,650,1915,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,650,2018,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,651,1720,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,652,1729,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,653,1711,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,653,1727,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,653,1737,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,653,1777,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,654,1777,20,ERR3474720,human,in vivo,extracellular,bulk
PB1,654,1920,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,655,1731,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,656,1737,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,684,1846,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,686,1608,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,686,1694,10,ERR3474720,human,in vivo,extracellular,bulk
PB1,686,1746,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,686,1939,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,687,1935,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,688,1824,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,689,1934,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,690,1695,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,690,1697,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,690,1747,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,692,1595,9,ERR3474720,human,in vivo,extracellular,bulk
PB1,692,1722,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,692,1759,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,692,1923,23,ERR3474720,human,in vivo,extracellular,bulk
PB1,692,1934,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,692,1977,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,693,1539,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,693,1594,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,693,1695,9,ERR3474720,human,in vivo,extracellular,bulk
PB1,693,1745,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,693,1933,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,693,1992,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,694,1598,7,ERR3474720,human,in vivo,extracellular,bulk
PB1,694,1607,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,695,1586,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,695,1594,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,695,1680,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,695,1771,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,697,1937,34,ERR3474720,human,in vivo,extracellular,bulk
PB1,698,1836,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,699,1693,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,700,1698,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,701,1569,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,701,1585,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,701,1593,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,702,1587,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,702,1678,23,ERR3474720,human,in vivo,extracellular,bulk
PB1,703,1680,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,703,1746,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,703,1769,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,704,1485,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,705,1920,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,707,1680,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,708,1609,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,708,1655,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,708,1920,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,709,1573,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,710,1735,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,710,1915,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,710,1918,11,ERR3474720,human,in vivo,extracellular,bulk
PB1,711,1605,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,711,1674,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,711,1694,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,711,1914,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,711,1929,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,712,1565,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,712,1612,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,712,1674,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,712,1984,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,713,1602,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,714,1569,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,714,1672,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,714,1746,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,715,1540,8,ERR3474720,human,in vivo,extracellular,bulk
PB1,715,1565,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,715,1573,8,ERR3474720,human,in vivo,extracellular,bulk
PB1,716,1573,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,717,1576,7,ERR3474720,human,in vivo,extracellular,bulk
PB1,719,1557,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,719,1574,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,719,1744,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,719,1746,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,720,1574,7,ERR3474720,human,in vivo,extracellular,bulk
PB1,720,1615,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,720,1746,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,721,1569,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,721,1574,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,722,1574,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,724,1675,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,725,1561,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,726,1558,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,726,1576,7,ERR3474720,human,in vivo,extracellular,bulk
PB1,726,1745,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,726,1904,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,728,1446,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,728,1449,8,ERR3474720,human,in vivo,extracellular,bulk
PB1,728,1555,15,ERR3474720,human,in vivo,extracellular,bulk
PB1,728,1556,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,728,1573,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,728,1916,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,729,1558,32,ERR3474720,human,in vivo,extracellular,bulk
PB1,729,1695,12,ERR3474720,human,in vivo,extracellular,bulk
PB1,729,1708,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,729,1764,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,730,1629,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,730,1720,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,730,1722,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,730,1775,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,731,1544,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,731,1572,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,733,1515,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,734,1780,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,734,1934,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,734,817,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,735,1713,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,735,1912,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,737,1556,12,ERR3474720,human,in vivo,extracellular,bulk
PB1,747,1923,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,751,1728,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,753,1612,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,753,1773,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,754,1724,12,ERR3474720,human,in vivo,extracellular,bulk
PB1,755,1836,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,756,1573,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,757,1543,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,757,1614,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,757,1903,7,ERR3474720,human,in vivo,extracellular,bulk
PB1,757,1933,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,758,1540,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,758,1561,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,758,1711,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,758,1727,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,759,1567,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,759,1575,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,759,1594,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,759,1606,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,759,1609,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,759,1708,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,759,1711,17,ERR3474720,human,in vivo,extracellular,bulk
PB1,761,1709,7,ERR3474720,human,in vivo,extracellular,bulk
PB1,762,1485,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,762,1711,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,763,1918,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,765,1708,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,767,1534,10,ERR3474720,human,in vivo,extracellular,bulk
PB1,767,1561,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,767,1709,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,768,1515,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,768,1613,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,768,1625,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,770,1535,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,770,1710,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,770,1712,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,772,1524,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,773,1506,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,774,1536,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,774,1605,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,775,1517,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,775,1535,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,775,1540,52,ERR3474720,human,in vivo,extracellular,bulk
PB1,776,1534,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,776,1539,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,776,1540,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,776,1595,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,777,1511,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,777,1520,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,777,1915,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,778,1610,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,786,1495,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,786,1593,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,787,1540,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,788,1539,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,789,1594,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,792,1497,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,794,1495,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,794,1498,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,794,1508,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,794,1518,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,794,1569,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,794,1605,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,795,1504,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,795,1510,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,795,1512,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,795,1535,9,ERR3474720,human,in vivo,extracellular,bulk
PB1,795,1541,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,796,1541,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,798,1489,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,798,1516,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,798,1517,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,798,1522,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,798,1534,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,798,1539,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,798,1564,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,798,1573,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,798,1587,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,799,1467,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,799,1478,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,799,1496,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,799,1511,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,799,1594,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,79,1455,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,800,1480,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,801,1544,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,801,1611,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,829,1500,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,830,1541,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,830,1562,9,ERR3474720,human,in vivo,extracellular,bulk
PB1,830,1724,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,833,1466,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,833,1510,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,833,1551,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,833,1645,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,834,1481,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,834,1486,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,834,1490,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,834,1540,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,834,1574,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,837,1495,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,839,1480,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,839,1481,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,839,1489,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,839,1534,13,ERR3474720,human,in vivo,extracellular,bulk
PB1,839,1539,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,839,1595,15,ERR3474720,human,in vivo,extracellular,bulk
PB1,839,1630,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,839,1727,31,ERR3474720,human,in vivo,extracellular,bulk
PB1,839,2260,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,840,1435,5,ERR3474720,human,in vivo,extracellular,bulk
PB1,840,1444,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,840,1552,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,840,1586,11,ERR3474720,human,in vivo,extracellular,bulk
PB1,840,1606,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,840,1609,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,841,1512,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,841,1580,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,848,1484,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,848,1604,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,85,2188,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,866,1512,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,866,1585,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,866,1615,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,867,1510,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,868,1487,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,868,1585,14,ERR3474720,human,in vivo,extracellular,bulk
PB1,868,1596,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,873,1476,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,873,1490,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,873,1593,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,873,1597,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,873,1605,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,874,1490,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,874,1588,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,874,1594,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,876,1537,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,878,1466,54,ERR3474720,human,in vivo,extracellular,bulk
PB1,878,1593,6,ERR3474720,human,in vivo,extracellular,bulk
PB1,879,1512,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,887,1497,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,887,1585,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,887,1593,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,888,1588,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,892,1447,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,894,1449,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,894,1573,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,894,1577,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,895,1496,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,895,1594,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,896,1445,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,896,1571,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,897,1447,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,897,1810,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,899,1486,3,ERR3474720,human,in vivo,extracellular,bulk
PB1,899,1760,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,906,1570,11,ERR3474720,human,in vivo,extracellular,bulk
PB1,910,1568,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,911,1562,2,ERR3474720,human,in vivo,extracellular,bulk
PB1,912,1485,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,913,1675,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,921,1556,1,ERR3474720,human,in vivo,extracellular,bulk
PB1,923,1556,4,ERR3474720,human,in vivo,extracellular,bulk
PB1,925,1557,2,ERR3474720,human,in vivo,extracellular,bulk
