Segment,Start,End,NGS_read_count,ACC_num,Cells,Context,Compartment,Resolution
NA,527,829,1,SRR10013239,human,in vivo,extracellular,bulk
NA,61,673,1,SRR10013239,human,in vivo,extracellular,bulk
NA,716,903,1,SRR10013239,human,in vivo,extracellular,bulk
NA,724,986,2,SRR10013239,human,in vivo,extracellular,bulk
NA,732,1081,1,SRR10013239,human,in vivo,extracellular,bulk
NA,740,900,1,SRR10013239,human,in vivo,extracellular,bulk
NA,741,914,1,SRR10013239,human,in vivo,extracellular,bulk
NA,742,1046,1,SRR10013239,human,in vivo,extracellular,bulk
NA,770,1222,4,SRR10013239,human,in vivo,extracellular,bulk
NA,821,1281,1,SRR10013239,human,in vivo,extracellular,bulk
NA,832,1284,1,SRR10013239,human,in vivo,extracellular,bulk
NA,83,455,1,SRR10013239,human,in vivo,extracellular,bulk
NA,930,976,1,SRR10013239,human,in vivo,extracellular,bulk
NP,1019,1054,1,SRR10013239,human,in vivo,extracellular,bulk
NP,1021,1426,1,SRR10013239,human,in vivo,extracellular,bulk
NP,1023,1051,1,SRR10013239,human,in vivo,extracellular,bulk
NP,1051,1598,1,SRR10013239,human,in vivo,extracellular,bulk
NP,1082,1661,1,SRR10013239,human,in vivo,extracellular,bulk
NP,1208,1248,1,SRR10013239,human,in vivo,extracellular,bulk
NP,123,1446,5,SRR10013239,human,in vivo,extracellular,bulk
NP,1250,1493,1,SRR10013239,human,in vivo,extracellular,bulk
NP,126,1338,1,SRR10013239,human,in vivo,extracellular,bulk
NP,126,1588,15,SRR10013239,human,in vivo,extracellular,bulk
NP,1320,1398,1,SRR10013239,human,in vivo,extracellular,bulk
NP,1336,1395,1,SRR10013239,human,in vivo,extracellular,bulk
NP,1360,1435,1,SRR10013239,human,in vivo,extracellular,bulk
NP,1365,1445,1,SRR10013239,human,in vivo,extracellular,bulk
NP,152,1438,2,SRR10013239,human,in vivo,extracellular,bulk
NP,1530,1733,1,SRR10013239,human,in vivo,extracellular,bulk
NP,156,1442,3,SRR10013239,human,in vivo,extracellular,bulk
NP,164,1354,1,SRR10013239,human,in vivo,extracellular,bulk
NP,1665,1697,1,SRR10013239,human,in vivo,extracellular,bulk
NP,170,1360,5,SRR10013239,human,in vivo,extracellular,bulk
NP,176,1635,1,SRR10013239,human,in vivo,extracellular,bulk
NP,176,1737,2,SRR10013239,human,in vivo,extracellular,bulk
NP,189,1638,1,SRR10013239,human,in vivo,extracellular,bulk
NP,192,1646,1,SRR10013239,human,in vivo,extracellular,bulk
NP,196,1454,1,SRR10013239,human,in vivo,extracellular,bulk
NP,196,1536,1,SRR10013239,human,in vivo,extracellular,bulk
NP,196,548,1,SRR10013239,human,in vivo,extracellular,bulk
NP,197,1675,2,SRR10013239,human,in vivo,extracellular,bulk
NP,210,1384,4,SRR10013239,human,in vivo,extracellular,bulk
NP,215,1484,2,SRR10013239,human,in vivo,extracellular,bulk
NP,216,1519,3,SRR10013239,human,in vivo,extracellular,bulk
NP,216,1701,1,SRR10013239,human,in vivo,extracellular,bulk
NP,256,975,9,SRR10013239,human,in vivo,extracellular,bulk
NP,276,1494,1,SRR10013239,human,in vivo,extracellular,bulk
NP,277,1098,5,SRR10013239,human,in vivo,extracellular,bulk
NP,286,1136,1,SRR10013239,human,in vivo,extracellular,bulk
NP,326,1177,1,SRR10013239,human,in vivo,extracellular,bulk
NP,326,1557,1,SRR10013239,human,in vivo,extracellular,bulk
NP,333,1537,1,SRR10013239,human,in vivo,extracellular,bulk
NP,333,463,1,SRR10013239,human,in vivo,extracellular,bulk
NP,334,863,1,SRR10013239,human,in vivo,extracellular,bulk
NP,343,1226,1,SRR10013239,human,in vivo,extracellular,bulk
NP,343,1567,3,SRR10013239,human,in vivo,extracellular,bulk
NP,382,1451,1,SRR10013239,human,in vivo,extracellular,bulk
NP,407,1224,1,SRR10013239,human,in vivo,extracellular,bulk
NP,456,1174,1,SRR10013239,human,in vivo,extracellular,bulk
NP,474,1402,1,SRR10013239,human,in vivo,extracellular,bulk
NP,503,1461,1,SRR10013239,human,in vivo,extracellular,bulk
NP,555,1577,1,SRR10013239,human,in vivo,extracellular,bulk
NP,607,1171,1,SRR10013239,human,in vivo,extracellular,bulk
NP,671,966,1,SRR10013239,human,in vivo,extracellular,bulk
NP,679,1463,1,SRR10013239,human,in vivo,extracellular,bulk
NP,699,1222,1,SRR10013239,human,in vivo,extracellular,bulk
NP,730,1469,1,SRR10013239,human,in vivo,extracellular,bulk
NP,740,1263,1,SRR10013239,human,in vivo,extracellular,bulk
NP,760,1045,1,SRR10013239,human,in vivo,extracellular,bulk
NP,790,1398,2,SRR10013239,human,in vivo,extracellular,bulk
NP,837,976,5,SRR10013239,human,in vivo,extracellular,bulk
NP,843,928,1,SRR10013239,human,in vivo,extracellular,bulk
NP,84,1628,1,SRR10013239,human,in vivo,extracellular,bulk
NP,859,1358,1,SRR10013239,human,in vivo,extracellular,bulk
NP,866,1218,1,SRR10013239,human,in vivo,extracellular,bulk
NP,878,1230,4,SRR10013239,human,in vivo,extracellular,bulk
NP,913,1250,1,SRR10013239,human,in vivo,extracellular,bulk
NP,94,1637,1,SRR10013239,human,in vivo,extracellular,bulk
NP,94,596,1,SRR10013239,human,in vivo,extracellular,bulk
NS,136,857,1,SRR10013239,human,in vivo,extracellular,bulk
NS,194,515,1,SRR10013239,human,in vivo,extracellular,bulk
NS,317,343,1,SRR10013239,human,in vivo,extracellular,bulk
NS,402,672,2,SRR10013239,human,in vivo,extracellular,bulk
NS,425,643,1,SRR10013239,human,in vivo,extracellular,bulk
NS,510,536,1,SRR10013239,human,in vivo,extracellular,bulk
NS,510,840,1,SRR10013239,human,in vivo,extracellular,bulk
NS,721,746,1,SRR10013239,human,in vivo,extracellular,bulk
PA,1011,1636,1,SRR10013239,human,in vivo,extracellular,bulk
PA,1014,1168,1,SRR10013239,human,in vivo,extracellular,bulk
PA,1030,1734,1,SRR10013239,human,in vivo,extracellular,bulk
PA,1121,1730,1,SRR10013239,human,in vivo,extracellular,bulk
PA,113,1680,1,SRR10013239,human,in vivo,extracellular,bulk
PA,1204,1731,1,SRR10013239,human,in vivo,extracellular,bulk
PA,1282,2122,1,SRR10013239,human,in vivo,extracellular,bulk
PA,1372,2005,1,SRR10013239,human,in vivo,extracellular,bulk
PA,141,1034,1,SRR10013239,human,in vivo,extracellular,bulk
PA,1522,1756,1,SRR10013239,human,in vivo,extracellular,bulk
PA,1525,2026,1,SRR10013239,human,in vivo,extracellular,bulk
PA,154,1640,2,SRR10013239,human,in vivo,extracellular,bulk
PA,183,1516,1,SRR10013239,human,in vivo,extracellular,bulk
PA,185,1415,1,SRR10013239,human,in vivo,extracellular,bulk
PA,191,1884,1,SRR10013239,human,in vivo,extracellular,bulk
PA,194,1423,1,SRR10013239,human,in vivo,extracellular,bulk
PA,196,1927,12,SRR10013239,human,in vivo,extracellular,bulk
PA,206,2019,3,SRR10013239,human,in vivo,extracellular,bulk
PA,214,2026,1,SRR10013239,human,in vivo,extracellular,bulk
PA,216,2017,1,SRR10013239,human,in vivo,extracellular,bulk
PA,218,1833,1,SRR10013239,human,in vivo,extracellular,bulk
PA,222,909,2,SRR10013239,human,in vivo,extracellular,bulk
PA,229,624,1,SRR10013239,human,in vivo,extracellular,bulk
PA,229,916,1,SRR10013239,human,in vivo,extracellular,bulk
PA,239,591,1,SRR10013239,human,in vivo,extracellular,bulk
PA,243,888,1,SRR10013239,human,in vivo,extracellular,bulk
PA,247,898,1,SRR10013239,human,in vivo,extracellular,bulk
PA,253,1062,1,SRR10013239,human,in vivo,extracellular,bulk
PA,253,489,1,SRR10013239,human,in vivo,extracellular,bulk
PA,260,2008,9,SRR10013239,human,in vivo,extracellular,bulk
PA,261,907,2,SRR10013239,human,in vivo,extracellular,bulk
PA,263,1728,3,SRR10013239,human,in vivo,extracellular,bulk
PA,263,2061,1,SRR10013239,human,in vivo,extracellular,bulk
PA,267,914,1,SRR10013239,human,in vivo,extracellular,bulk
PA,276,319,10,SRR10013239,human,in vivo,extracellular,bulk
PA,280,1315,4,SRR10013239,human,in vivo,extracellular,bulk
PA,283,1756,1,SRR10013239,human,in vivo,extracellular,bulk
PA,285,1121,2,SRR10013239,human,in vivo,extracellular,bulk
PA,292,2022,61,SRR10013239,human,in vivo,extracellular,bulk
PA,305,958,1,SRR10013239,human,in vivo,extracellular,bulk
PA,322,543,1,SRR10013239,human,in vivo,extracellular,bulk
PA,379,1992,6,SRR10013239,human,in vivo,extracellular,bulk
PA,379,2000,9,SRR10013239,human,in vivo,extracellular,bulk
PA,418,1845,1,SRR10013239,human,in vivo,extracellular,bulk
PA,419,1179,1,SRR10013239,human,in vivo,extracellular,bulk
PA,424,1846,3,SRR10013239,human,in vivo,extracellular,bulk
PA,439,1757,1,SRR10013239,human,in vivo,extracellular,bulk
PA,440,1848,2,SRR10013239,human,in vivo,extracellular,bulk
PA,445,1803,2,SRR10013239,human,in vivo,extracellular,bulk
PA,466,1995,1,SRR10013239,human,in vivo,extracellular,bulk
PA,470,1756,1,SRR10013239,human,in vivo,extracellular,bulk
PA,470,958,1,SRR10013239,human,in vivo,extracellular,bulk
PA,47,1875,2,SRR10013239,human,in vivo,extracellular,bulk
PA,50,73,2,SRR10013239,human,in vivo,extracellular,bulk
PA,516,1147,1,SRR10013239,human,in vivo,extracellular,bulk
PA,517,1276,1,SRR10013239,human,in vivo,extracellular,bulk
PA,522,1179,1,SRR10013239,human,in vivo,extracellular,bulk
PA,527,673,1,SRR10013239,human,in vivo,extracellular,bulk
PA,52,77,2,SRR10013239,human,in vivo,extracellular,bulk
PA,541,1234,1,SRR10013239,human,in vivo,extracellular,bulk
PA,549,2121,3,SRR10013239,human,in vivo,extracellular,bulk
PA,557,1813,1,SRR10013239,human,in vivo,extracellular,bulk
PA,558,1843,1,SRR10013239,human,in vivo,extracellular,bulk
PA,602,1744,1,SRR10013239,human,in vivo,extracellular,bulk
PA,610,923,1,SRR10013239,human,in vivo,extracellular,bulk
PA,615,1515,3,SRR10013239,human,in vivo,extracellular,bulk
PA,615,1561,4,SRR10013239,human,in vivo,extracellular,bulk
PA,628,2030,1,SRR10013239,human,in vivo,extracellular,bulk
PA,633,1622,3,SRR10013239,human,in vivo,extracellular,bulk
PA,643,1266,4,SRR10013239,human,in vivo,extracellular,bulk
PA,647,1601,6,SRR10013239,human,in vivo,extracellular,bulk
PA,653,1563,2,SRR10013239,human,in vivo,extracellular,bulk
PA,661,1607,5,SRR10013239,human,in vivo,extracellular,bulk
PA,683,1600,2,SRR10013239,human,in vivo,extracellular,bulk
PA,684,1561,2,SRR10013239,human,in vivo,extracellular,bulk
PA,697,1887,1,SRR10013239,human,in vivo,extracellular,bulk
PA,69,1620,2,SRR10013239,human,in vivo,extracellular,bulk
PA,708,1837,1,SRR10013239,human,in vivo,extracellular,bulk
PA,70,917,1,SRR10013239,human,in vivo,extracellular,bulk
PA,718,1851,1,SRR10013239,human,in vivo,extracellular,bulk
PA,71,1640,24,SRR10013239,human,in vivo,extracellular,bulk
PA,729,1327,1,SRR10013239,human,in vivo,extracellular,bulk
PA,733,1160,1,SRR10013239,human,in vivo,extracellular,bulk
PA,864,1497,1,SRR10013239,human,in vivo,extracellular,bulk
PA,916,1402,1,SRR10013239,human,in vivo,extracellular,bulk
PA,995,1146,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,101,1614,2,SRR10013239,human,in vivo,extracellular,bulk
PB1,104,306,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,110,2014,3,SRR10013239,human,in vivo,extracellular,bulk
PB1,130,1259,2,SRR10013239,human,in vivo,extracellular,bulk
PB1,1322,2196,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,1340,2220,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,135,2205,4,SRR10013239,human,in vivo,extracellular,bulk
PB1,136,2037,5,SRR10013239,human,in vivo,extracellular,bulk
PB1,1509,1735,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,1571,2208,2,SRR10013239,human,in vivo,extracellular,bulk
PB1,209,2087,15,SRR10013239,human,in vivo,extracellular,bulk
PB1,2117,2162,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,225,2146,22,SRR10013239,human,in vivo,extracellular,bulk
PB1,290,2175,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,291,2046,2,SRR10013239,human,in vivo,extracellular,bulk
PB1,324,2151,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,326,2162,22,SRR10013239,human,in vivo,extracellular,bulk
PB1,357,2073,3,SRR10013239,human,in vivo,extracellular,bulk
PB1,35,1779,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,365,1680,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,36,1783,2,SRR10013239,human,in vivo,extracellular,bulk
PB1,370,641,2,SRR10013239,human,in vivo,extracellular,bulk
PB1,378,2089,4,SRR10013239,human,in vivo,extracellular,bulk
PB1,379,1693,3,SRR10013239,human,in vivo,extracellular,bulk
PB1,384,531,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,426,2075,9,SRR10013239,human,in vivo,extracellular,bulk
PB1,427,1550,4,SRR10013239,human,in vivo,extracellular,bulk
PB1,576,728,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,58,1928,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,594,1739,3,SRR10013239,human,in vivo,extracellular,bulk
PB1,667,1782,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,682,1914,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,722,1709,3,SRR10013239,human,in vivo,extracellular,bulk
PB1,725,1983,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,74,1478,7,SRR10013239,human,in vivo,extracellular,bulk
PB1,754,1676,5,SRR10013239,human,in vivo,extracellular,bulk
PB1,781,1552,2,SRR10013239,human,in vivo,extracellular,bulk
PB1,786,1544,2,SRR10013239,human,in vivo,extracellular,bulk
PB1,799,1550,3,SRR10013239,human,in vivo,extracellular,bulk
PB1,936,2136,1,SRR10013239,human,in vivo,extracellular,bulk
PB1,97,121,4,SRR10013239,human,in vivo,extracellular,bulk
PB2,1042,1264,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,1066,2001,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,1067,2056,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,1068,1107,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,1080,1625,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,1116,1622,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,1135,2037,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,116,312,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,1641,1777,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,1905,2275,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,2131,2246,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,223,2117,7,SRR10013239,human,in vivo,extracellular,bulk
PB2,225,2057,6,SRR10013239,human,in vivo,extracellular,bulk
PB2,225,2137,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,232,2122,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,244,2144,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,253,2122,2,SRR10013239,human,in vivo,extracellular,bulk
PB2,258,948,3,SRR10013239,human,in vivo,extracellular,bulk
PB2,261,557,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,266,2113,3,SRR10013239,human,in vivo,extracellular,bulk
PB2,269,1635,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,276,1957,3,SRR10013239,human,in vivo,extracellular,bulk
PB2,278,2244,5,SRR10013239,human,in vivo,extracellular,bulk
PB2,297,1673,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,307,2012,6,SRR10013239,human,in vivo,extracellular,bulk
PB2,319,2120,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,321,1725,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,399,494,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,400,2018,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,404,449,3,SRR10013239,human,in vivo,extracellular,bulk
PB2,407,1887,10,SRR10013239,human,in vivo,extracellular,bulk
PB2,445,1251,3,SRR10013239,human,in vivo,extracellular,bulk
PB2,475,2010,2,SRR10013239,human,in vivo,extracellular,bulk
PB2,480,1016,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,534,556,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,572,1260,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,573,1703,4,SRR10013239,human,in vivo,extracellular,bulk
PB2,587,1590,8,SRR10013239,human,in vivo,extracellular,bulk
PB2,588,1683,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,588,2048,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,593,2062,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,595,1053,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,597,1715,7,SRR10013239,human,in vivo,extracellular,bulk
PB2,604,1702,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,606,1722,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,702,1725,4,SRR10013239,human,in vivo,extracellular,bulk
PB2,706,1605,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,706,1713,4,SRR10013239,human,in vivo,extracellular,bulk
PB2,712,1551,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,712,2033,2,SRR10013239,human,in vivo,extracellular,bulk
PB2,719,1731,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,723,1836,1,SRR10013239,human,in vivo,extracellular,bulk
PB2,726,2046,5,SRR10013239,human,in vivo,extracellular,bulk
PB2,736,1703,5,SRR10013239,human,in vivo,extracellular,bulk
PB2,872,1486,2,SRR10013239,human,in vivo,extracellular,bulk
M,144,941,1,SRR10013071,human,in vivo,extracellular,bulk
M,252,503,1,SRR10013071,human,in vivo,extracellular,bulk
M,257,830,1,SRR10013071,human,in vivo,extracellular,bulk
M,274,446,1,SRR10013071,human,in vivo,extracellular,bulk
M,294,953,1,SRR10013071,human,in vivo,extracellular,bulk
M,301,414,5,SRR10013071,human,in vivo,extracellular,bulk
M,315,961,1,SRR10013071,human,in vivo,extracellular,bulk
M,365,1042,1,SRR10013071,human,in vivo,extracellular,bulk
M,376,554,7,SRR10013071,human,in vivo,extracellular,bulk
M,830,903,1,SRR10013071,human,in vivo,extracellular,bulk
M,879,946,1,SRR10013071,human,in vivo,extracellular,bulk
NA,1047,1152,3,SRR10013071,human,in vivo,extracellular,bulk
NA,1180,1220,2,SRR10013071,human,in vivo,extracellular,bulk
NA,1289,1408,1,SRR10013071,human,in vivo,extracellular,bulk
NA,1377,1406,1,SRR10013071,human,in vivo,extracellular,bulk
NA,141,573,1,SRR10013071,human,in vivo,extracellular,bulk
NA,188,523,1,SRR10013071,human,in vivo,extracellular,bulk
NA,194,280,1,SRR10013071,human,in vivo,extracellular,bulk
NA,230,1348,1,SRR10013071,human,in vivo,extracellular,bulk
NA,247,273,1,SRR10013071,human,in vivo,extracellular,bulk
NA,306,1264,2,SRR10013071,human,in vivo,extracellular,bulk
NA,318,1350,10,SRR10013071,human,in vivo,extracellular,bulk
NA,331,965,1,SRR10013071,human,in vivo,extracellular,bulk
NA,343,1226,7,SRR10013071,human,in vivo,extracellular,bulk
NA,349,417,1,SRR10013071,human,in vivo,extracellular,bulk
NA,353,1062,1,SRR10013071,human,in vivo,extracellular,bulk
NA,362,1353,2,SRR10013071,human,in vivo,extracellular,bulk
NA,404,1017,4,SRR10013071,human,in vivo,extracellular,bulk
NA,455,1312,1,SRR10013071,human,in vivo,extracellular,bulk
NA,464,694,1,SRR10013071,human,in vivo,extracellular,bulk
NA,468,1240,1,SRR10013071,human,in vivo,extracellular,bulk
NA,472,952,3,SRR10013071,human,in vivo,extracellular,bulk
NA,563,653,1,SRR10013071,human,in vivo,extracellular,bulk
NA,563,975,1,SRR10013071,human,in vivo,extracellular,bulk
NA,615,957,1,SRR10013071,human,in vivo,extracellular,bulk
NA,78,477,1,SRR10013071,human,in vivo,extracellular,bulk
NA,806,1487,1,SRR10013071,human,in vivo,extracellular,bulk
NA,81,695,1,SRR10013071,human,in vivo,extracellular,bulk
NP,1008,1141,1,SRR10013071,human,in vivo,extracellular,bulk
NP,1030,1476,2,SRR10013071,human,in vivo,extracellular,bulk
NP,1269,1527,1,SRR10013071,human,in vivo,extracellular,bulk
NP,1360,1485,1,SRR10013071,human,in vivo,extracellular,bulk
NP,176,1737,1,SRR10013071,human,in vivo,extracellular,bulk
NP,285,625,1,SRR10013071,human,in vivo,extracellular,bulk
NP,322,1387,3,SRR10013071,human,in vivo,extracellular,bulk
NP,326,349,1,SRR10013071,human,in vivo,extracellular,bulk
NP,343,1226,1,SRR10013071,human,in vivo,extracellular,bulk
NP,359,1461,1,SRR10013071,human,in vivo,extracellular,bulk
NP,416,1382,1,SRR10013071,human,in vivo,extracellular,bulk
NP,564,921,2,SRR10013071,human,in vivo,extracellular,bulk
NP,754,985,1,SRR10013071,human,in vivo,extracellular,bulk
NP,828,1482,3,SRR10013071,human,in vivo,extracellular,bulk
NP,854,1462,3,SRR10013071,human,in vivo,extracellular,bulk
NP,995,1047,1,SRR10013071,human,in vivo,extracellular,bulk
NS,391,462,1,SRR10013071,human,in vivo,extracellular,bulk
NS,99,531,1,SRR10013071,human,in vivo,extracellular,bulk
PA,1148,1952,1,SRR10013071,human,in vivo,extracellular,bulk
PA,1225,2076,1,SRR10013071,human,in vivo,extracellular,bulk
PA,1274,1893,1,SRR10013071,human,in vivo,extracellular,bulk
PA,1293,1430,3,SRR10013071,human,in vivo,extracellular,bulk
PA,1382,1622,1,SRR10013071,human,in vivo,extracellular,bulk
PA,150,1748,1,SRR10013071,human,in vivo,extracellular,bulk
PA,165,1085,1,SRR10013071,human,in vivo,extracellular,bulk
PA,185,1751,1,SRR10013071,human,in vivo,extracellular,bulk
PA,201,487,1,SRR10013071,human,in vivo,extracellular,bulk
PA,2032,2060,1,SRR10013071,human,in vivo,extracellular,bulk
PA,215,1527,1,SRR10013071,human,in vivo,extracellular,bulk
PA,216,1322,1,SRR10013071,human,in vivo,extracellular,bulk
PA,220,613,1,SRR10013071,human,in vivo,extracellular,bulk
PA,224,1330,1,SRR10013071,human,in vivo,extracellular,bulk
PA,244,2127,1,SRR10013071,human,in vivo,extracellular,bulk
PA,245,985,1,SRR10013071,human,in vivo,extracellular,bulk
PA,252,1364,8,SRR10013071,human,in vivo,extracellular,bulk
PA,257,1247,1,SRR10013071,human,in vivo,extracellular,bulk
PA,259,1540,11,SRR10013071,human,in vivo,extracellular,bulk
PA,261,907,2,SRR10013071,human,in vivo,extracellular,bulk
PA,263,1728,2,SRR10013071,human,in vivo,extracellular,bulk
PA,266,1429,6,SRR10013071,human,in vivo,extracellular,bulk
PA,267,914,1,SRR10013071,human,in vivo,extracellular,bulk
PA,289,1281,1,SRR10013071,human,in vivo,extracellular,bulk
PA,290,1601,3,SRR10013071,human,in vivo,extracellular,bulk
PA,300,1879,3,SRR10013071,human,in vivo,extracellular,bulk
PA,415,1870,1,SRR10013071,human,in vivo,extracellular,bulk
PA,418,1194,1,SRR10013071,human,in vivo,extracellular,bulk
PA,536,1811,1,SRR10013071,human,in vivo,extracellular,bulk
PA,540,1829,1,SRR10013071,human,in vivo,extracellular,bulk
PA,541,1829,7,SRR10013071,human,in vivo,extracellular,bulk
PA,557,1381,1,SRR10013071,human,in vivo,extracellular,bulk
PA,603,1555,1,SRR10013071,human,in vivo,extracellular,bulk
PA,609,2149,1,SRR10013071,human,in vivo,extracellular,bulk
PA,610,1640,8,SRR10013071,human,in vivo,extracellular,bulk
PA,615,1728,1,SRR10013071,human,in vivo,extracellular,bulk
PA,629,1622,1,SRR10013071,human,in vivo,extracellular,bulk
PA,646,1603,6,SRR10013071,human,in vivo,extracellular,bulk
PA,64,1321,1,SRR10013071,human,in vivo,extracellular,bulk
PA,705,1493,1,SRR10013071,human,in vivo,extracellular,bulk
PA,707,1507,1,SRR10013071,human,in vivo,extracellular,bulk
PA,758,1132,1,SRR10013071,human,in vivo,extracellular,bulk
PA,763,1822,26,SRR10013071,human,in vivo,extracellular,bulk
PA,782,1425,2,SRR10013071,human,in vivo,extracellular,bulk
PA,857,1428,1,SRR10013071,human,in vivo,extracellular,bulk
PA,90,581,1,SRR10013071,human,in vivo,extracellular,bulk
PB1,1156,1373,1,SRR10013071,human,in vivo,extracellular,bulk
PB1,1674,1885,1,SRR10013071,human,in vivo,extracellular,bulk
PB1,1836,2056,1,SRR10013071,human,in vivo,extracellular,bulk
PB1,290,2175,2,SRR10013071,human,in vivo,extracellular,bulk
PB1,291,2198,2,SRR10013071,human,in vivo,extracellular,bulk
PB1,326,2162,7,SRR10013071,human,in vivo,extracellular,bulk
PB1,361,1879,1,SRR10013071,human,in vivo,extracellular,bulk
PB1,379,1883,7,SRR10013071,human,in vivo,extracellular,bulk
PB1,397,1791,2,SRR10013071,human,in vivo,extracellular,bulk
PB1,427,1851,1,SRR10013071,human,in vivo,extracellular,bulk
PB1,465,2069,5,SRR10013071,human,in vivo,extracellular,bulk
PB1,555,1780,1,SRR10013071,human,in vivo,extracellular,bulk
PB1,574,1783,8,SRR10013071,human,in vivo,extracellular,bulk
PB1,685,2183,3,SRR10013071,human,in vivo,extracellular,bulk
PB1,757,1669,1,SRR10013071,human,in vivo,extracellular,bulk
PB1,767,1541,4,SRR10013071,human,in vivo,extracellular,bulk
PB1,779,1505,1,SRR10013071,human,in vivo,extracellular,bulk
PB1,780,1458,1,SRR10013071,human,in vivo,extracellular,bulk
PB1,786,1563,1,SRR10013071,human,in vivo,extracellular,bulk
PB1,846,1490,1,SRR10013071,human,in vivo,extracellular,bulk
PB1,864,1559,1,SRR10013071,human,in vivo,extracellular,bulk
PB1,874,1553,2,SRR10013071,human,in vivo,extracellular,bulk
PB1,875,1564,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,1031,2027,4,SRR10013071,human,in vivo,extracellular,bulk
PB2,1097,1988,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,1548,2124,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,1741,1782,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,1745,2100,2,SRR10013071,human,in vivo,extracellular,bulk
PB2,2039,2245,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,225,2035,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,576,2037,2,SRR10013071,human,in vivo,extracellular,bulk
PB2,578,1704,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,588,2048,3,SRR10013071,human,in vivo,extracellular,bulk
PB2,590,1491,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,696,1812,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,716,2049,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,717,1685,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,857,1873,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,868,1483,2,SRR10013071,human,in vivo,extracellular,bulk
PB2,869,1797,3,SRR10013071,human,in vivo,extracellular,bulk
PB2,877,1478,5,SRR10013071,human,in vivo,extracellular,bulk
PB2,900,1387,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,901,2016,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,967,2122,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,982,1219,1,SRR10013071,human,in vivo,extracellular,bulk
PB2,982,2134,8,SRR10013071,human,in vivo,extracellular,bulk
HA,1034,1345,1,SRR10013201,human,in vivo,extracellular,bulk
HA,1142,1233,1,SRR10013201,human,in vivo,extracellular,bulk
