Segment,Start,End,NGS_read_count,ACC_num,Cells,Context,Compartment,Resolution
PA,563,1844,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,574,2083,4,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,578,1451,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,578,1668,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,581,1373,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,584,1430,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,584,1583,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,584,2106,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,590,2063,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,600,1744,4,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,611,1806,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,618,1514,4,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,625,2049,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,628,1510,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,628,1594,4,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,634,1403,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,636,1423,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,645,1419,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,648,1579,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,652,1748,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,666,763,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,720,1498,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,801,2052,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,828,1324,3,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,82,2075,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,835,1793,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,873,2053,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,905,2100,5,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,918,960,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,921,1507,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
PA,95,1967,3,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,1023,1294,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,1043,1141,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,128,1534,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,1417,1447,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,1560,1603,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,162,304,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,169,1617,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,211,1448,34,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,233,1447,30,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,238,1452,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,252,910,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,257,882,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,277,1348,4,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,382,1346,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,400,1095,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,414,1140,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,435,1327,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,535,566,4,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,547,986,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,551,712,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,584,1500,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,617,1474,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,651,869,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,667,1513,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,672,844,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,707,794,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,739,768,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,855,894,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,900,1509,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,906,1613,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,926,971,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,928,1047,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
HA,929,973,4,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,1102,1325,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,1133,1532,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,1196,1226,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,1204,1339,4,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,1205,1335,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,1220,1409,3,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,1243,1312,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,1268,1331,3,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,1298,1360,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,1352,1433,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,1367,1491,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,1374,1498,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,153,1353,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,164,1322,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,224,518,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,236,951,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,244,1325,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,274,1343,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,278,1232,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,292,1359,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,296,531,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,323,1031,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,323,1338,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,360,1227,3,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,367,1122,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,371,1167,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,392,804,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,405,1338,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,424,763,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,434,1274,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,434,486,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,437,1326,10,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,437,1329,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,438,917,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,439,1328,25,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,440,1338,29,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,442,468,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,447,895,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,452,842,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,456,1324,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,456,482,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,456,547,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,464,1042,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,464,1310,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,476,1063,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,477,1342,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,481,1390,25,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,481,1412,3,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,483,549,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,484,1400,25,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,487,1418,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,488,1322,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,492,1423,4,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,493,1407,12,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,495,1426,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,495,849,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,496,1410,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,506,1445,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,512,806,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,526,894,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,532,1111,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,536,763,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,541,1446,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,546,1324,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,546,1390,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,551,1425,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,557,1241,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,562,954,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,589,1337,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,592,1328,4,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,622,1172,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,652,1337,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,666,1338,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,676,775,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,680,1325,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,681,1161,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,681,892,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,700,1145,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,716,1400,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,723,1446,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,729,1257,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,747,1057,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,765,1038,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,779,848,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,791,1424,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,799,874,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,825,1327,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,831,1417,5,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,834,1057,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,835,1016,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,849,1247,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,86,151,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,880,1058,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,890,1040,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,961,998,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,967,1146,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,96,151,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NP,977,1405,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,1123,1166,10,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,140,874,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,153,1060,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,230,874,4,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,232,876,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,251,983,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,277,1003,12,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,306,418,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,309,1104,10,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,355,966,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,356,1103,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,395,536,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,399,946,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,411,1259,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,411,933,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,412,1258,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,416,1265,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,427,1117,5,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,453,993,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,485,858,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,495,1087,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,705,881,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,705,997,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,720,1216,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,798,827,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,859,1097,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,859,1112,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,861,972,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,880,964,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,882,1083,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,886,955,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,918,1049,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,93,116,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
NA,964,998,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,121,853,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,126,741,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,129,731,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,175,444,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,192,549,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,194,928,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,222,261,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,235,731,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,241,289,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,245,287,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,250,668,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,261,335,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,262,879,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,271,325,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,285,936,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,301,774,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,308,941,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,323,758,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,325,746,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,334,697,3,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,334,711,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,352,385,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,359,428,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,359,434,37,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,359,761,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,360,436,3,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,361,902,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,362,404,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,362,633,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,371,514,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,390,607,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,391,647,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,394,667,8,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,398,729,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,398,828,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,406,647,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,410,594,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,411,433,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,411,760,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,414,463,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,414,903,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,417,692,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,418,513,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,427,651,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,431,564,5,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,433,555,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,434,762,10,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,437,606,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,445,516,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,463,745,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,467,541,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,478,507,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,480,553,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,481,658,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,484,528,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,485,548,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,485,560,41,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,488,563,12,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,490,644,5,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,499,655,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,501,546,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,501,623,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,501,626,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,511,548,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,513,547,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,521,603,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,523,665,16,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,525,663,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,526,616,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,526,667,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,550,584,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,564,664,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,564,763,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,566,610,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,569,646,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,570,698,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,602,663,4,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,602,759,2,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,606,709,18,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,623,650,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,623,655,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,623,668,18,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,623,740,5,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,623,767,4,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,626,668,6,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,627,750,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
M,627,762,1,180628B_rec_WT-P1p-PCR_S217,MDCK,in vitro,extracellular,bulk
